,6mo_oil,top_d,btm_d,basin,tvd,btm_lat,btm_long,initial_GOR,calculated_LL,offset_dist,parent_6_mo,parent_cum_oil,prop/ft,fluid/ft,locationgeohash,location_9v1d,location_9v1e,location_9v1f,location_9v1g,location_9v44,location_9v45,location_9v47,location_9v4h,location_9v4k,location_9v4m,location_9v4s,location_9v4t,location_9v4w,location_9v4x,location_9v4y,location_9v4z,location_9v6b,y_pred
0,75763,11511,15738,1,11554,29.0465112,-97.7400303,1104.194556,5357.89285,967.9047908051076,77520,268640,1196.7391247848489,16.03316871109134,9v4m,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73964.278
1,64350,11470,15624,1,11469,29.049161600000005,-97.7401644,1204.283785,4594.270346,967.9047908051076,77520,268640,1376.9324666555005,19.64795129624703,9v4m,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65528.966
2,120351,12019,18918,1,11215,29.0697814,-97.736,649.2985972,7198.096133,81.22946712179467,77520,268640,3089.705887372038,63.54972086339042,9v4m,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,137711.647
3,149589,12079,17616,1,11087,29.0629694,-97.7504583,887.715736,6727.843014,664.0092026730243,77520,268640,2626.9935197985583,52.37889755553086,9v4m,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,140034.202
4,110928,11710,18186,1,10993,29.0647889,-97.7504083,1072.904483,7157.680515000001,18.262070866752254,77520,268640,2955.426685456077,59.65703541882659,9v4m,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,163384.578
5,181909,11959,18476,1,11097,29.0648389,-97.7504056,847.1001757000001,7182.403745999999,18.262070866752254,77520,268640,2819.947292893384,58.46956184186642,9v4m,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,171712.381
6,190921,11888,18841,1,11005,29.0663,-97.7497944,803.5315154,7434.128106,567.575416053681,77520,268640,3015.55201636984,62.69316231231488,9v4m,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,175856.543
7,164987,11622,18319,1,10964,29.0663194,-97.7478472,984.4602987,7044.804242,10.490179078915789,77520,268640,3039.97091534797,60.18137416400903,9v4m,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,165872.663
8,205467,11860,18568,1,11075,29.0663472,-97.7478556,771.3798977999999,7069.9907950000015,10.490179078915789,77520,268640,3142.578349000523,63.62313799872492,9v4m,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,185392.416
9,125025,13321,19164,1,12945,28.9128302,-97.7567029,3667.256637,6509.3385560000015,137.97014438796734,82215,243366,1387.2377235128708,20.681978490104513,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,113089.422
10,179206,13519,19424,1,13003,28.914380600000005,-97.7588306,3840.793246,5523.932662,884.1199500503259,82215,243366,2782.800034067468,52.330652397080215,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,162510.454
11,153618,13419,20016,1,13078,28.912609600000003,-97.756352,4128.770754,6461.491093,137.97014438796734,82215,243366,2709.900818244462,50.8077772258565,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,141097.38
12,200330,13287,20770,1,13006,28.9104778,-97.7536389,3838.661669,7569.074852,1164.3332462756414,82215,243366,2593.44773090903,48.81124935663406,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,146971.4
13,53250,12439,17252,1,11579,29.1732829,-97.5902792,1249.831309,6399.378101,565.0911914324283,80960,355404,679.5972876364974,12.111020598687391,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59459.902
14,78373,12281,18515,1,11540,29.1722777,-97.5916288,1156.286139,7245.876396,565.0911914324283,80960,355404,559.0766083501378,11.645244189727137,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75763.947
15,73509,12287,18488,1,11536,29.1715326,-97.5931945,833.2266482999999,7146.322459,568.0380096602943,80960,355404,559.3086546166444,12.011772557491307,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74713.5
16,65189,12092,17483,1,11609,29.1689537,-97.5937847,1479.694411,6783.406806,844.6392654863772,80960,355404,602.9418722731399,12.126060304571979,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64912.904
17,66753,12218,17317,1,11625,29.1667482,-97.5945909,1829.361296,6119.744991,506.58270818009055,80960,355404,638.752105806495,12.894981754314083,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65198.933
18,45665,12212,17512,1,11536,29.1663749,-97.5961225,999.0289086,6200.007899,506.58270818009055,80960,355404,627.095975253047,12.589338799485938,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54491.574
19,32108,12084,16693,1,11487,29.162292,-97.5958739,1082.269728,6013.148429999998,1491.689843440897,80960,355404,639.2657764478301,13.327294500195801,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44845.853
20,129472,13092,18560,1,12402,28.9816052,-97.7765027,1029.209758,5636.598006,893.808662966135,125844,360564,1228.4005339088571,19.145058754434793,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,122075.837
21,121788,12931,17934,1,12297,28.9791752,-97.7769043,1606.76673,5237.086933,14.489698978863034,125844,360564,1907.167119389118,34.19496416444153,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,126217.694
22,116581,13027,18231,1,12437,28.9791752,-97.7768589,1007.462687,5236.367011,14.489698978863034,125844,360564,1980.7626123630394,36.409594590962485,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,124525.417
23,145646,13033,17482,1,12391,28.9778921,-97.7764744,1591.798983,4854.790149,483.93775072112686,125844,360564,1837.3605709481305,33.735340761069835,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,132466.148
24,56283,12862,17158,1,12309,28.671817,-98.096156,4954.720617,5265.555507,663.7867063734483,49597,147945,1030.850399883554,12.570183698948519,9v45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64716.792
25,59685,12914,17468,1,12334,28.6717685,-98.0921553,5262.947144,4856.038504,618.102239381657,49597,147945,1117.783558661832,13.87921449644255,9v45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66507.719
26,65565,12650,17257,1,12321,28.6717178,-98.0940854,4852.67035,5043.032163,618.102239381657,49597,147945,1077.129755359048,14.489298826230787,9v45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64105.335
27,148939,12875,18331,1,12016,29.1717331,-97.5298783,918.6641843,6203.324029,317.24755985514486,104096,539396,1301.5602541886822,16.5535444416489,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131471.591
28,92737,12869,18395,1,11970,29.171044,-97.5304857,647.9547432999998,6199.417124000001,313.46160217059094,104096,539396,1263.0219653533993,25.815652794264206,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,104139.945
29,106249,12825,18329,1,12035,29.170317600000004,-97.5310112,718.4205825,6182.77976,313.46160217059094,104096,539396,1312.3546875297397,24.671912298554847,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,110047.46
30,95303,12261,18442,1,11697,28.7394612,-98.0653872,3109.992543,7424.151252,256.3421586707625,66598,218052,1242.7009750797572,15.40916882171301,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73111.275
31,88692,12381,18545,1,11751,28.7395014,-98.0639919,3377.908009,7162.903445,253.06839565275342,66598,218052,1205.0979140344953,13.59881516593583,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74095.896
32,95261,12172,18308,1,11710,28.7394332,-98.0626367,3181.304893,6894.506518000001,434.23255463493706,66598,218052,1304.2267748277438,30.0597293597337,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94743.016
33,112052,11788,16974,1,11390,28.9300887,-97.9263167,815.0523945,5883.5557469999985,257.7414482461969,129712,293164,2855.07620261187,47.32291355307865,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,109593.072
34,86733,11911,17129,1,11467,28.9301855,-97.9254572,884.0284842,5842.512608,257.5339729935934,129712,293164,2866.2325823773385,50.73570566097099,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,101116.175
35,146756,11759,17086,1,11415,28.930342,-97.9246379,809.0025325,5835.187668,237.4930578422538,129712,293164,2965.1145746149123,52.495312478097325,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,130984.671
36,103003,12704,18504,1,11892,28.685929,-98.1209616,2475.330927,6999.450027,343.93503336446577,92915,237570,1243.5262722677912,18.8517668518244,9v45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,95453.118
37,117018,12192,18636,1,11974,28.6860637,-98.1163295,3434.0352390000007,6474.253609,411.9155046008135,92915,237570,1944.9346226560522,33.0553933973951,9v45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109994.795
38,120436,12347,18634,1,11885,28.6862362,-98.1176014,3448.5025570000007,6715.161851999998,392.2653605218528,92915,237570,1847.7588885373605,31.638403464053997,9v45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112410.682
39,78571,12280,18042,1,11841,28.686286,-98.1188257,2432.63288,6493.400142,30.86220310605917,92915,237570,1811.993677071626,30.803122497606275,9v45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81710.027
40,16639,12373,18657,1,11963,28.686201500000006,-98.1188302,3889.5547950000014,6457.462402,30.86220310605917,92915,237570,1961.7613253274967,39.46039235491007,9v45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47939.755
41,99917,12289,18432,1,11892,28.6857659,-98.1199032,2414.217362000001,6484.36263,343.93503336446577,92915,237570,1932.032601329084,37.93279525454301,9v45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100524.971
42,148927,13082,17247,1,12987,29.090362100000004,-97.5340304,2468.206783,5774.5908869999985,195.19995556287867,95407,503235,1460.1900229819696,25.137018853886477,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,134423.862
43,112828,13137,17193,1,13054,29.0908814,-97.533883,2370.190512,5732.7284869999985,195.19995556287867,95407,503235,1452.3625214207711,26.447790148063234,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,123421.277
44,105656,13020,17483,1,12975,29.0913113,-97.5332015,2314.040729,5865.639658,214.86257223555043,95407,503235,1508.1049153667598,25.6140862310025,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,113372.776
45,116917,13151,17744,1,13081,29.091875800000004,-97.5330094,2455.130267,5843.068107,214.86257223555043,95407,503235,1507.7695208525147,26.449289511935515,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,118775.129
46,94967,12846,17646,1,12225,29.0476011,-97.695539,1096.902831,5087.706479,667.0778238081701,82306,199395,1434.0449925943929,18.416156747001676,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,98278.557
47,117893,12923,17700,1,12273,29.0460706,-97.6966833,1280.526736,5050.698425,671.1039853015571,82306,199395,1438.6129181727972,17.359381341403296,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,110204.939
48,109077,13033,17716,1,12285,29.04447,-97.6977202,1140.330961,5056.791502,585.3032262698405,82306,199395,1337.6070572268573,18.131457459485343,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,106423.547
49,101089,12993,17769,1,12259,29.043098800000006,-97.6986728,1162.944913,5149.467564000001,585.3032262698405,82306,199395,1408.300937887022,18.3698603446529,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,101514.58
50,67647,12426,16401,1,12506,28.9396065,-97.8195585,1065.065624,4208.150488,455.0986122640979,108162,320135,1437.6862275368323,19.96649127439665,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71796.152
51,74576,12524,16176,1,12480,28.9392689,-97.8209307,1065.065624,3921.045974,455.0986122640979,108162,320135,1438.9017719790704,18.232634984146706,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74220.043
52,84774,13106,17746,1,12432,28.941334,-97.8188509,1680.963755,5782.092496,669.5209650599118,108162,320135,1243.148566885188,15.714034333220393,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90850.235
53,114364,13241,17769,1,12642,29.2147447,-97.408263,3364.248605,5556.802582,1456.6924257470707,106153,414091,682.0469045052714,14.788180574596486,9v4w,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,109919.303
54,204824,13125,18345,1,12642,29.218643300000004,-97.4038265,4223.097113000002,5762.040777,301.1354577946574,106153,414091,2341.878602085429,34.96643078338284,9v4w,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,187780.224
55,204319,13258,18589,1,12702,29.2190565,-97.4030078,5941.176471,5805.841384,301.1354577946574,106153,414091,2316.2878746671595,41.70661648926646,9v4w,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,184970.482
56,201296,13070,18417,1,12642,29.2194912,-97.4020691,3460.721868,5888.039789,338.36330909486423,106153,414091,2420.160275856451,46.163410870252186,9v4w,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,187949.814
57,195776,13182,18641,1,12706,29.2196487,-97.4001224,3946.555819,5937.643164,587.2232440094399,106153,414091,2419.8153380306435,43.97030821638644,9v4w,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,186451.698
58,178069,13086,17266,1,12625,29.2180934,-97.4005972,3236.363636,5246.653788000001,587.2232440094399,106153,414091,2063.7915969918763,30.18647816294601,9v4w,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,157046.403
59,83181,12881,18566,1,13010,29.1559868,-97.4694406,1667.655427,4770.804156,202.82066285896641,130533,406801,1670.1586859269935,23.290413181236442,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90392.225
60,70538,12996,18574,1,13063,29.1555076,-97.4697633,1848.272713,4783.818449,202.82066285896641,130533,406801,1748.3941100959619,23.42083028326897,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83746.737
61,117473,12770,17831,1,12984,29.1545213,-97.4716755,1972.137048,5137.148302000001,296.00701983712975,130533,406801,1975.804357458084,37.005161000703374,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,132199.5
62,139676,12724,17659,1,13044,29.153881899999995,-97.4722474,2042.033327,5124.30755,16.633182710190813,130533,406801,1891.7677960215326,36.03901565197818,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,135278.666
63,144996,12888,17444,1,12912,29.1538992,-97.4722957,2085.958842,5109.089475,16.633182710190813,130533,406801,1737.2958613139185,32.85516936459603,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,123686.535
64,129680,12838,17721,1,12980,29.1532804,-97.4729633,2025.820402,5082.28026,310.18146731608874,130533,406801,1895.9993363293977,37.728340467394844,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,130091.575
65,163931,13442,19050,1,12800,29.0493728,-97.6254663,2013.871789,5595.05744,35.63458844126673,98288,239281,2561.9039936076156,51.467031945252025,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,160708.586
66,267080,13846,19508,1,12966,29.0492799,-97.6254318,2084.893048,5577.6522030000015,35.63458844126673,98288,239281,2592.1300708250697,52.946112316067605,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,218343.928
67,105776,13669,19315,1,12884,29.0498832,-97.6250063,1719.9731600000002,5526.486772,199.74259320425438,98288,239281,2675.117232688094,53.45149860787543,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,123997.182
68,177931,13430,19124,1,12804,29.0505388,-97.6246996,2036.951269,5527.159115,123.58856569200621,98288,239281,2693.607998292627,53.44499658030923,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,162066.335
69,142841,13655,19323,1,12872,29.0511332,-97.6242995,2044.824776,5503.654886,178.61519292732038,98288,239281,2675.676492263254,54.216880633092806,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,141461.085
70,95933,13408,19071,1,12936,29.0514942,-97.6239212,1799.161203,5597.047928,145.8247177147159,98288,239281,2657.4723302959,44.60905163076174,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,116436.871
71,95389,13206,18338,1,12788,29.051555600000004,-97.6234694,1684.5701379999996,5529.232913,145.8247177147159,98288,239281,2473.399152321077,43.26513347584857,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,111241.24
72,130865,13292,18958,1,12864,29.0522589,-97.6235927,1576.134656,5642.38569,259.5845230474212,98288,239281,2636.473438241688,43.96119188371187,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,135888.513
73,120947,13713,20652,1,13454,29.0419512,-97.5761766,3033.8952440000007,7410.144379,64.64391323073528,135607,439308,1384.5884068165199,21.196887937181714,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,124233.87
74,142254,13562,20555,1,13362,29.0427542,-97.5757518,2245.977011,7376.404747,276.5671796170148,135607,439308,1414.7813681515165,20.440987875742987,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,136947.727
75,120090,13239,20191,1,13305,29.0417945,-97.5762712,2286.543536,7372.105774,64.64391323073528,135607,439308,1415.8776772862946,20.456299003720726,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,126752.789
76,169026,12826,18491,1,12565,28.9773744,-97.7624563,1058.001252,6091.631241,326.12163905182337,126358,184686,2999.8532867528183,60.90831590440982,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,163050.431
77,115155,12344,18007,1,12486,28.9782663,-97.7623882,1163.970526,5858.570407,102.02742790911765,126358,184686,3062.1804900671223,63.28950140412642,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138536.674
78,125121,12398,18223,1,12652,28.9785005,-97.7625629,1331.144465,5745.02641,102.02742790911765,126358,184686,3258.8187875710737,71.93021763671926,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,130474.042
79,149299,12342,17687,1,12543,28.9792064,-97.7623834,1175.005307,5593.617691,263.8321645188042,126358,184686,3055.2677969925276,62.42400165492468,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,144935.258
80,161695,12606,17310,1,12587,28.9801333,-97.762375,1209.097429,5340.631305,338.17641914982175,126358,184686,2843.4840626018463,58.197988636476374,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,117415.448
81,92845,12753,17825,1,12289,28.9084879,-97.8693871,1417.098202,5502.62676,301.30934180292843,37275,422908,2172.0535521111738,36.59434099070168,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94011.762
82,88519,12802,17855,1,12362,28.9090789,-97.8687281,1482.208589,5490.493767,301.30934180292843,37275,422908,2194.338161790322,36.51657000414914,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,92098.724
83,93864,12691,17513,1,12329,28.9096592,-97.8678927,1454.941674,5451.214014,319.6775674142263,37275,422908,2096.0468568387414,34.48773053436753,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93005.926
84,128940,12716,17550,1,12379,28.9102648,-97.8670737,1091.054862,5362.8739700000015,327.4051675087826,37275,422908,2155.5606312337036,35.46083705562075,9v4k,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93041.546
85,102775,12777,17911,1,12442,28.6722117,-98.0734646,5774.285196,5052.198075,403.4990859744235,74894,294751,1526.4643003926562,21.073005931185705,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60192.895
86,62344,12561,17567,1,12439,28.6720928,-98.0710471,6307.075359,5512.454613,373.3386893596997,74894,294751,1360.9182345570816,19.25530593026218,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60022.424
87,39614,12692,17896,1,12516,28.672078000000006,-98.0722133,4687.5,5328.844333,373.3386893596997,74894,294751,1468.235795808149,20.52039676273276,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51564.171
88,25744,12809,17561,1,12263,28.6857442,-98.0823928,5589.678511,4707.7594450000015,353.6012818187976,74894,294751,1581.6441105350482,20.179663194324487,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41688.036
89,78830,12898,17713,1,12175,28.6857255,-98.0834974,4967.798085,4789.063717,353.6012818187976,74894,294751,1511.7777561195894,19.641835139108466,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69885.921
90,85201,12548,18373,1,12149,28.7469229,-98.020136,5747.958464,5562.883672999998,767.4347794914103,74894,294751,1770.3048596536782,22.615428866617616,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,82081.428
91,78260,12340,19208,1,12414,28.737094,-98.0028867,3159.660549,6404.688682,243.97078629385013,74894,294751,1677.2087658514547,17.788998912656282,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78277.423
92,66414,12423,18819,1,12419,28.73868060000001,-98.003058,5317.219817,5901.62688,249.18966947869447,74894,294751,1772.0537425775044,18.672308880360802,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67746.641
93,48287,12448,16204,1,12278,28.7533807,-98.0112349,6108.380049,4497.754449,302.8940999914981,74894,294751,1341.558341705728,17.246606251981277,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48711.096
94,72654,12525,15976,1,12239,28.7540322,-98.0090174,6498.8059520000015,4314.935792,748.0341987859765,74894,294751,1284.8395126246642,16.668382443453055,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49007.994
95,62925,12721,17851,1,12245,28.7592795,-98.0090367,5683.123097,6067.72346,1914.409955589185,74894,294751,1474.6881691276021,16.544096094979253,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62670.665
96,83124,12798,19665,1,12142,28.7490258,-98.0200782,6171.702847,6798.587812000002,247.8440940690142,74894,294751,987.5580320003078,15.395108939426901,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77827.05
97,73572,12871,20327,1,12115,28.7503647,-98.0200841,5915.878709000001,7216.9802340000015,242.27213348975903,74894,294751,1033.3962070263858,16.08401245899823,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74228.257
98,64129,12754,17997,1,12190,28.7536517,-98.0164082,4754.810765,5790.719393,659.9796480660393,74894,294751,574.7127039212069,12.24476531978278,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67015.874
99,74347,12349,19462,1,12355,28.736260100000006,-98.0029676,5119.850187,6638.8846,305.33488140508825,74894,294751,1807.5325484645416,14.977967835139053,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75862.33
100,74377,12423,19004,1,12341,28.7377627,-98.0028918,5840.484769,6202.117859,243.97078629385013,74894,294751,1683.618440892321,15.174171491022612,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72276.854
101,68746,12539,18971,1,12342,28.739344800000005,-98.0028764,5662.114957,5750.417147,249.18966947869447,74894,294751,1817.9550687820736,15.921453637109503,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69493.496
102,77817,12707,19918,1,12094,28.7497027,-98.0201437,7971.50908,7021.351681,242.27213348975903,74894,294751,1028.007188349807,16.082515892996472,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73634.159
103,90756,12752,17306,1,12200,28.7536044,-98.0143455,4488.302581,5326.968819,247.53086452566444,74894,294751,548.1541377875296,12.003824721467739,9v47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,79308.347
104,107928,13258,17679,1,12544,29.1024315,-97.5827501,2223.212913,4137.132144,325.5156380531289,38909,494313,1570.653238481618,22.01935950538011,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,107012.949
105,128046,13194,17644,1,12584,29.103225,-97.5822832,2106.912992,4100.069676,315.0256654898134,38909,494313,1618.50908018569,23.266189976816385,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,111341.443
106,113260,13108,17546,1,12557,29.1039697,-97.581783,560.8717861,4069.149348,315.0256654898134,38909,494313,1627.858658777348,23.660227670758868,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,112846.862
107,125448,13081,17505,1,12564,29.104803000000004,-97.5812852,1951.06383,4078.851538,342.93859130878053,38909,494313,1342.534767197011,23.50808778076198,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,116230.065
108,83699,12924,17756,1,12232,29.1343394,-97.5655761,1352.100247,5801.693082,857.4597876382811,152006,412620,715.1360717223132,12.053722768783997,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92371.791
109,108849,13221,17762,1,12220,29.1351273,-97.5617219,1257.061965,5999.556666,466.942602932348,152006,412620,677.7167424790516,10.884304230355276,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,107865.102
110,139057,12992,18153,1,12230,29.1370809,-97.5596225,847.8260869999998,5923.5713,509.90699520987647,152006,412620,693.6693747570828,11.365609796914237,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,111029.252
111,122899,13059,17884,1,12222,29.1380802,-97.5585038,1179.012346,5844.072556,509.90699520987647,152006,412620,704.3033707331679,11.677301974961996,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,116264.414
112,101845,12933,16713,1,12201,29.1392326,-97.5571812,976.2046401,5794.361832,595.3136348257564,152006,412620,607.3145071068803,10.031993459396377,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,102781.49
113,93864,12969,17992,1,12218,29.134206,-97.562739,1367.135228,6068.3170850000015,466.942602932348,152006,412620,674.8164182327,10.788493594348816,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99681.183
114,112695,12972,18464,1,12209,29.137656300000003,-97.5631451,1460.216998,5951.605172,1028.1087303741554,152006,412620,729.0470175026591,11.40482240309472,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,109738.0
115,133756,12885,18152,1,12074,29.1469146,-97.5532669,1327.2615,6322.290483,251.29076304505483,137603,367043,603.2623793948508,11.654795077532663,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,105007.364
116,111179,12765,17837,1,12107,29.1459475,-97.5543406,1197.128276,6423.028561,135.49212513555702,137603,367043,607.6572699207089,11.932532958886215,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,109047.385
117,77473,12804,15314,1,12301,29.1393242,-97.5473829,903.6244248,4301.914531,522.3351415901539,137603,367043,587.6453336724834,11.248015192145619,9v4t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84604.048
