,api,reported_fluid_type,lease_name,well_num,6mo_oil_x,6mo_time,1_mo_oil,1_mo_gas,2_mo_oil,2_mo_gas,cum_oil_x,cum_gas,formation,top_d,btm_d,operator,basin,td,tvd,elevation,spud_date,surf_lat,surf_long,btm_lat,btm_long,total_prop,total_fluid_pumped,stages_2,initial_GOR,calculated_LL,offset_dist,parent_6_mo,parent_cum_oil
237,42123347080000,O,VASBINDER UNIT A,4,164605,6,4578,8093,41346,91688,193989,515760,EAGLE FORD,13112,18513,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18624,13157,513.0,11/7/2018,29.016640000000002,-97.68607,29.008463899999995,-97.669525,13956000,244078,1.0,1767.802534,6063.244866,339.99150419849053,128709,328416
238,42123347090000,O,VASBINDER UNIT A,5,157480,6,2753,4665,39548,83831,183966,468859,EAGLE FORD,12982,18171,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18281,13078,513.0,11/6/2018,29.016694399999995,-97.6860667,29.009427799999997,-97.6697694,13520000,232946,1.0,1694.515074,5836.530732,24.06798013257413,128709,328416
239,42123347100000,O,VASBINDER UNIT A,6,70513,6,3951,7570,16799,41482,87835,251898,EAGLE FORD,13013,18442,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18556,13209,513.0,11/5/2018,29.01675,-97.6860667,29.009380600000004,-97.6697167,13802000,239579,1.0,1915.9706399999998,5868.6023509999995,24.06798013257413,128709,328416
240,42297355570000,G,1893 OIL & GAS LTD UNIT B,3,77575,6,10666,64522,16460,113896,191181,1670690,EAGLE FORD,13068,18002,BURLINGTON RESOURCES O&G CO LP,RIO GRANDE EMBAYMENT (GULF COAST BASIN),18252,12756,250.0,8/22/2014,28.6125956,-98.18855390000002,28.5959429,-98.181914,7268000,87952,1.0,6049.315582,6436.993348,233.46510529810746,41956,136532
241,42297355580000,G,1893 OIL & GAS LTD UNIT B,4,70860,6,10066,63659,15935,112489,106957,780371,EAGLE FORD,13073,18254,BURLINGTON RESOURCES O&G CO LP,RIO GRANDE EMBAYMENT (GULF COAST BASIN),18402,12871,250.0,9/19/2014,28.612555600000004,-98.18851109999999,28.596080800000003,-98.1812023,7266000,87711,1.0,6324.16054,6450.402397999999,233.46510529810746,41956,136532
242,42297355590000,G,1893 OIL & GAS LTD UNIT B,5,72996,6,7093,42627,14085,94542,118032,937862,EAGLE FORD,12960,18203,BURLINGTON RESOURCES O&G CO LP,RIO GRANDE EMBAYMENT (GULF COAST BASIN),18357,12787,249.0,10/16/2014,28.6125167,-98.1884667,28.5966235,-98.1802988,7922000,91955,1.0,6009.727901,6361.293062,315.78904272839395,41956,136532
243,42297355600000,G,1893 OIL & GAS LTD UNIT B,6,85733,6,9827,58961,16020,105416,225031,1763007,EAGLE FORD,12930,18236,BURLINGTON RESOURCES O&G CO LP,RIO GRANDE EMBAYMENT (GULF COAST BASIN),18391,12855,249.0,11/4/2014,28.6124777,-98.188425,28.5970818,-98.1794625,7552000,93564,1.0,5999.8982399999995,6308.043061,315.78904272839395,41956,136532
244,42297356390000,G,1893 OIL & GAS LTD UNIT B,8,86009,6,800,4360,16582,122597,196116,2257050,EAGLE FORD,13030,18375,BURLINGTON RESOURCES O&G CO LP,RIO GRANDE EMBAYMENT (GULF COAST BASIN),18527,12741,259.0,2/7/2016,28.615405600000003,-98.18915279999999,28.5987376,-98.1775305,10454000,180413,1.0,5450.0,7130.018956,25.78538100975646,41956,136532
245,42297356400000,G,1893 OIL & GAS LTD UNIT B,9,77493,6,882,5052,15703,103958,199284,2068866,EAGLE FORD,13224,18580,BURLINGTON RESOURCES O&G CO LP,RIO GRANDE EMBAYMENT (GULF COAST BASIN),18739,12884,259.0,1/29/2016,28.615461100000005,-98.1891531,28.598689899999997,-98.17747109999999,10548000,184174,1.0,5727.891156000001,7172.1150769999995,25.78538100975646,41956,136532
246,42297356410000,G,1893 OIL & GAS LTD UNIT B,10,88100,6,840,4440,16873,100638,197922,1638460,EAGLE FORD,13083,18445,BURLINGTON RESOURCES O&G CO LP,RIO GRANDE EMBAYMENT (GULF COAST BASIN),18600,12805,259.0,2/18/2016,28.615513899999996,-98.18915559999999,28.599374199999996,-98.1767416,10460000,179397,1.0,5285.714286,7105.089456000001,341.9539249473863,41956,136532
247,42123334740000,O,A MUELLER UNIT B,3,125787,6,11825,16977,14206,23186,388768,759944,EAGLE FORD,12618,17778,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17932,12780,344.0,9/4/2015,29.136819399999997,-97.54061750000001,29.127313300000004,-97.52585450000001,9776000,168552,1.0,1435.6871039999999,5844.876087,250.36344880128536,117891,373936
248,42123339110000,O,A MUELLER UNIT B,4,105092,6,6890,11737,17309,33564,341032,699640,EAGLE FORD,12780,17851,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18100,12674,343.0,9/2/2015,29.136863899999998,-97.540575,29.128064799999997,-97.5251372,9608000,165407,1.0,1703.483309,5874.478946,193.3214417617982,117891,373936
249,42123339120000,O,A MUELLER UNIT B,5,137334,6,13409,24996,16120,34159,440678,998816,EAGLE FORD,12784,17946,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18094,12670,345.0,9/6/2015,29.1367778,-97.5406556,29.126602000000002,-97.52647890000001,9776000,166650,1.0,1864.121113,5847.562342,327.0220377503473,117891,373936
250,42255351600000,O,BARGMANN TRUST UNIT A,3,117995,6,15342,12731,28167,28149,364067,471333,EAGLE FORD,12206,18836,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),19003,11572,556.9,12/13/2016,29.082894399999997,-97.6657722,29.100162199999996,-97.6749484,21440000,370359,1.0,829.8135836,6946.010494,238.19753077426853,85737,333744
251,42255351610000,O,BARGMANN TRUST UNIT A,4,133519,6,17919,10433,30059,24944,317876,349269,EAGLE FORD,12143,18825,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),19048,11480,556.9,12/12/2016,29.08295,-97.6657722,29.100078200000002,-97.6742074,22056000,378012,1.0,582.2311513,6803.053718000001,238.19753077426853,85737,333744
252,42255351620000,O,BARGMANN TRUST UNIT A,5,117676,6,16737,12495,28917,28034,242682,391263,EAGLE FORD,12143,18400,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18566,11495,556.9,12/10/2016,29.083005600000003,-97.6657722,29.099953399999997,-97.6725713,20282000,346509,1.0,746.5495609,6552.096141,484.9105375993729,85737,333744
253,42255351640000,O,BARGMANN TRUST UNIT A,7,112006,6,13280,13452,27357,28348,250980,340745,EAGLE FORD,12232,17915,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18080,11630,556.9,12/8/2016,29.083113899999997,-97.6657722,29.099228000000004,-97.6712967,18256000,315347,1.0,1012.951807,6137.149614,463.6011390747711,85737,333744
254,42255351650100,O,BARGMANN TRUST UNIT A,8,184083,6,19526,16705,39187,35919,403587,393295,EAGLE FORD,12085,17375,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17375,11569,556.8,1/10/2017,29.083169399999996,-97.6657725,29.098381300000003,-97.6702123,16690000,285899,1.0,855.5259653999999,5727.496747,463.6011390747711,85737,333744
255,42255342400000,O,BODOGGINZ UNIT A,3,81328,6,12173,20319,13386,26451,217970,620201,EAGLE FORD,12760,17874,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18027,12728,414.6,12/23/2014,28.892535499999997,-97.8587271,28.883137199999997,-97.8468926,6962000,106724,1.0,1669.1859029999998,5103.743813,13.942023829689152,66800,194274
256,42255342410000,O,BODOGGINZ UNIT A,4,115237,6,16969,32098,18734,39121,334475,932295,EAGLE FORD,12850,18225,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18381,12858,414.2,12/28/2014,28.8924974,-97.8587713,28.883103100000003,-97.8469123,8000000,112652,1.0,1891.566975,5108.565249,13.942023829689152,66800,194274
257,42255342420000,O,BODOGGINZ UNIT A,5,93117,6,13853,24358,15256,30006,260097,549705,EAGLE FORD,12838,18051,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18206,12844,413.6,12/31/2014,28.892458299999998,-97.8588139,28.8824739,-97.84757540000001,7730000,107530,1.0,1758.319498,5114.408978,312.35703296994063,66800,194274
258,42255353590000,O,BROWN JENKINS UNIT A,3,112399,6,10287,14073,48195,68642,178491,393816,EAGLE FORD,12700,17405,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17524,12632,323.0,10/31/2017,28.9505167,-97.8093778,28.942412800000003,-97.7968257,15010000,315464,1.0,1368.037329,4979.985721999999,279.6010735572591,114303,306526
259,42255353600000,O,BROWN JENKINS UNIT A,4,124939,6,18216,25202,52493,75606,239371,430252,EAGLE FORD,12869,17833,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17951,12693,323.0,11/1/2017,28.950475,-97.8094167,28.941899499999998,-97.797476,16226000,327693,1.0,1383.509003,4931.634540999999,226.89661672612087,114303,306526
260,42255353610000,O,BROWN JENKINS UNIT A,5,114628,6,17622,24465,49548,71611,228002,433678,EAGLE FORD,13009,17814,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17929,12746,323.0,11/3/2017,28.950433299999997,-97.8094583,28.941415799999998,-97.7979227,15682000,320033,1.0,1388.321416,4938.297858,27.1100935784624,114303,306526
261,42255353620000,O,BROWN JENKINS UNIT A,6,85322,6,15121,22294,35717,54839,135893,171548,EAGLE FORD,12782,17649,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17768,12633,323.0,11/3/2017,28.9503917,-97.80949720000001,28.9413469,-97.79789090000001,15668000,315434,1.0,1474.373388,4961.773802000001,27.1100935784624,114303,306526
262,42255353630000,O,BROWN JENKINS UNIT A,7,125047,6,26718,39599,57395,88525,227381,510709,EAGLE FORD,12936,17961,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18081,12704,323.0,11/5/2017,28.95035,-97.8095389,28.940845399999997,-97.79829190000001,16932000,358895,1.0,1482.109439,4991.751451,223.31035660121302,114303,306526
263,42297355780000,O,COLVIN UNIT B,3,74908,6,14403,34858,16188,44281,175671,478406,EAGLE FORD,12530,17829,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17994,11993,364.0,10/3/2014,28.6701917,-98.09463249999999,28.686128200000002,-98.1056673,7848000,103837,1.0,2420.1902379999997,6802.947115999999,446.7687176967386,68665,183958
264,42297355760000,O,COLVIN UNIT B,5,67827,6,10686,30313,13645,50691,174532,611269,EAGLE FORD,12509,17821,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17979,11993,364.0,10/14/2014,28.6702278,-98.09451690000002,28.6860288,-98.104276,7700000,113421,1.0,2836.7022269999998,6556.674226,352.1869260977941,68665,183958
265,42297355770000,O,COLVIN UNIT B,6,53263,6,10686,30314,12281,45622,162736,872566,EAGLE FORD,12580,17790,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18052,12086,364.0,10/16/2014,28.67025,-98.09445749999999,28.6860576,-98.1031761,7712000,108391,1.0,2836.795808,6406.871371,352.1869260977941,68665,183958
266,42297355790000,O,COLVIN UNIT B,7,62506,6,10253,40406,12777,39687,195689,866573,EAGLE FORD,12536,17854,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18013,11994,364.0,10/20/2014,28.670269399999995,-98.09439809999999,28.686012199999997,-98.10204420000001,7798000,112211,1.0,3940.8953479999996,6243.214847,362.6504443554588,68665,183958
267,42297358060000,G,COLVIN UNIT B,8,93498,6,8861,32831,21808,110339,186654,1756693,EAGLE FORD,12677,17487,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17487,12125,373.0,5/26/2016,28.672211100000002,-98.0928389,28.685613099999998,-98.09583520000001,12182000,213010,2.0,3705.11229,4982.690394,1560.4790301463815,68665,183958
268,42123331930000,G,D BAKER UNIT A,3,139808,6,14565,59422,14534,60391,501256,2447972,EAGLE FORD,13021,19394,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),19589,13269,326.0,4/23/2014,29.0897472,-97.53088609999999,29.08267,-97.5145782,9624000,113690,1.0,4079.7802950000005,5805.195768,110.13489802659684,139123,426836
269,42123331940000,G,D BAKER UNIT A,4,101710,6,14087,55934,10266,41791,419614,2217733,EAGLE FORD,13031,18898,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),19106,13193,327.0,3/2/2014,29.089802799999998,-97.53088609999999,29.084770199999998,-97.5147814,14230000,141998,1.0,3970.6112020000005,5452.94625,153.07135272934187,139123,426836
270,42123343250000,G,D BAKER UNIT A,6,185232,6,1674,6494,24498,105090,400341,2166065,EAGLE FORD,13238,18021,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18145,13139,341.0,12/3/2016,29.103286100000002,-97.5301733,29.0980538,-97.5117232,11428000,228356,1.0,3879.330944,6183.566603,220.62533958478323,139123,426836
271,42297358980000,G,ESKEW WEST UNIT,3,23342,6,2474,15239,5934,42453,62753,749603,EAGLE FORD,12923,20763,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),20882,11895,385.0,1/30/2018,28.690744399999996,-98.06955,28.708580199999997,-98.0848793,20786000,384344,1.0,6159.6604689999995,8149.090243000001,704.9932262517254,72471,270195
272,42297358990000,G,ESKEW WEST UNIT,4,109035,6,3487,17396,18082,102703,174454,1497299,EAGLE FORD,12841,20497,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),20613,11868,385.0,1/29/2018,28.690688899999998,-98.06955,28.706794199999997,-98.0840382,20498000,336283,1.0,4988.815601,7484.768059,704.9932262517254,72471,270195
273,42297359000000,G,ESKEW WEST UNIT,5,718,6,1961,11148,718,6856,3510,24698,EAGLE FORD,12814,20068,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),20185,11970,385.0,1/27/2018,28.6906333,-98.06955,28.7046098,-98.0831685,19910000,347178,1.0,5684.854665999999,6707.830938,844.141273910544,72471,270195
274,42297359010000,G,ESKEW WEST UNIT,6,102002,6,3263,17602,15920,96214,177861,1496021,EAGLE FORD,12791,19364,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),19485,12010,385.0,1/23/2018,28.690525,-98.0695528,28.702354999999997,-98.0824773,17704000,325844,1.0,5394.422311,5977.932782,851.8475859652145,72471,270195
275,42297359300000,O,F MALEK UNIT X,3,92660,6,8468,19567,21173,60962,124026,460698,EAGLE FORD,12449,19197,BURLINGTON RESOURCES O&G CO LP,RIO GRANDE EMBAYMENT (GULF COAST BASIN),19312,11796,297.0,8/14/2018,28.647708299999998,-98.15477779999999,28.6650572,-98.1665371,17464000,319955,1.0,2310.699103,7364.472712999999,322.44022956699337,207675,270860
276,42297359310000,O,F MALEK UNIT X,4,165023,6,11869,26135,37708,91931,217670,691372,EAGLE FORD,12369,19341,BURLINGTON RESOURCES O&G CO LP,RIO GRANDE EMBAYMENT (GULF COAST BASIN),19457,11747,297.0,8/16/2018,28.647654,-98.15478,28.6655912,-98.1657345,18428000,342979,1.0,2201.954672,7424.614363,285.2847062475091,207675,270860
277,42297359330000,O,F MALEK UNIT X,6,166057,6,11869,26135,37944,101183,218961,758318,EAGLE FORD,12514,19648,BURLINGTON RESOURCES O&G CO LP,RIO GRANDE EMBAYMENT (GULF COAST BASIN),19902,11799,296.0,8/20/2018,28.647544399999997,-98.1547806,28.6662622,-98.16527690000001,18792000,357211,1.0,2201.954672,7610.910883,285.2847062475091,207675,270860
278,42297354700000,O,GASKIN,3,15073,6,3970,15514,2788,11352,45810,221896,EAGLE FORD,11511,18786,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18975,11395,352.0,4/2/2014,28.754945799999998,-98.1047025,28.7402364,-98.0909934,10890000,145210,1.0,3907.808564,6930.263422,1213.7516500983788,13354,73818
279,42297359420000,O,GASKIN,4,131785,6,7470,9389,10423,16832,160184,419700,EAGLE FORD,11778,20051,VERDUN OIL & GAS LLC,KARNES FAULT ZONE (GULF COAST BASIN),20168,11412,359.0,7/10/2018,28.754744,-98.105189,28.735524800000004,-98.0911663,24122000,436163,1.0,1256.8942439999998,8323.810677,561.4526857803166,13354,73818
280,42297359410000,O,GASKIN,5,128759,6,6120,7429,11195,16701,155840,321992,EAGLE FORD,11707,20101,VERDUN OIL & GAS LLC,KARNES FAULT ZONE (GULF COAST BASIN),20235,11436,349.0,7/6/2018,28.754676,-98.105242,28.736940399999998,-98.09047790000001,21106000,443101,1.0,1213.888889,8010.723712999999,561.4526857803166,13354,73818
281,42123339100000,G,HILMER KOOPMANN A 274,3,94645,6,3437,17067,18106,89531,384159,2163226,EAGLE FORD,13469,19600,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),19760,13225,480.0,4/30/2015,29.074770899999997,-97.57156390000002,29.065494,-97.54934250000001,11720000,200226,1.0,4965.667733,7852.673353,2444.410148499185,109773,585245
282,42123340480000,G,HILMER KOOPMANN A 274,4,168258,6,3820,14085,29105,119110,555003,2687973,EAGLE FORD,13372,19516,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),19674,13178,465.0,1/18/2016,29.080236100000004,-97.5660569,29.0732226,-97.54543170000001,15572000,268085,1.0,3687.172775,7056.696763,324.77352187532597,109773,585245
283,42123340500000,G,HILMER KOOPMANN A 274,5,150266,6,4907,18069,28843,115400,467137,2214642,EAGLE FORD,13350,19494,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),19651,13267,467.0,2/3/2016,29.080183299999998,-97.5660833,29.0724102,-97.54584809999999,10032000,150034,1.0,3682.2906049999997,7047.8503519999995,29.21923867016858,109773,585245
284,42123340520000,G,HILMER KOOPMANN A 274,6,177350,6,4672,16788,26941,105547,646115,3070426,EAGLE FORD,13402,19543,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),19707,13210,467.0,3/3/2016,29.0800833,-97.56613420000001,29.0715756,-97.54612579999998,15930000,274336,1.0,3593.321918,7094.823386,305.84634752318,109773,585245
285,42123340490000,G,HILMER KOOPMANN A 274,7,164264,6,2710,10072,24885,102764,585418,2969590,EAGLE FORD,13138,19281,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),19431,13099,467.0,2/17/2016,29.0801333,-97.56611109999999,29.072357300000004,-97.54577929999999,15936000,286282,1.0,3716.605166,7076.48624,29.21923867016858,109773,585245
286,42123343620000,O,LACKEY UNIT A,3,162305,6,33019,85740,34957,104802,302186,1073556,EAGLE FORD,13609,19090,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),19258,12876,379.94,5/13/2017,29.0792778,-97.53944059999999,29.0885655,-97.5592116,2418000,248506,1.0,2596.686756,7156.653471,14.229461647809767,109290,555688
287,42123343630000,O,LACKEY UNIT A,4,200426,6,28036,56236,37451,91607,352671,1070930,EAGLE FORD,13406,18794,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18959,12748,379.94,5/30/2017,29.0793,-97.5395,29.088555699999997,-97.55925479999999,2352000,240862,1.0,2005.849622,7146.580315,14.229461647809767,109290,555688
288,42123343640000,O,LACKEY UNIT A,5,148264,6,30978,73398,30519,89250,263293,978365,EAGLE FORD,13501,19013,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),19169,12884,379.72,5/26/2017,29.079391700000002,-97.5397278,29.0870292,-97.56004509999998,2394000,243088,1.0,2369.3589,7051.731,13.857961042646057,109290,555688
289,42123343650000,O,LACKEY UNIT A,6,186341,6,38543,90301,37451,91608,306812,1028227,EAGLE FORD,13348,18691,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18864,12736,379.77,5/25/2017,29.079413899999995,-97.53978609999999,29.086993300000003,-97.5600593,2342000,238769,1.0,2342.8638140000003,7030.453018000001,13.857961042646057,109290,555688
290,42123343660000,O,LACKEY UNIT A,7,201237,6,39623,81844,40459,95347,368673,1180134,EAGLE FORD,13431,18713,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),19089,12816,379.84,5/28/2017,29.0793222,-97.5395556,29.0878452,-97.5595958,2342000,235997,1.0,2065.567978,7105.950865999999,281.0909570562616,109290,555688
291,42123343670000,O,LACKEY UNIT A,8,189830,6,32329,76536,35597,91496,359928,1141265,EAGLE FORD,13504,18998,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),19160,12833,415.5,5/27/2017,29.0793667,-97.53967220000001,29.086260600000003,-97.5604112,2378000,251647,1.0,2367.410065,7074.530848,289.9047271188237,109290,555688
292,42123333840000,O,MAURER UNIT A,3,76681,6,14158,19293,7862,13946,477249,881630,EAGLE FORD,12868,18249,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18445,12105,321.0,6/27/2014,29.1379083,-97.5303806,29.1476161,-97.54651080000001,8090000,101143,1.0,1362.692471,6241.994257,121.93419118022433,124913,478870
293,42123333850000,O,MAURER UNIT A,4,102585,6,15798,18428,16459,17874,310521,801559,EAGLE FORD,12898,18285,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18498,12154,320.0,7/2/2014,29.137852799999997,-97.5303836,29.148315000000004,-97.5460197,7994000,99810,1.0,1166.4767689999999,6276.462207,76.98605048858977,124913,478870
294,42123333860000,O,MAURER UNIT A,5,97196,6,16801,23399,13656,20311,434504,796498,EAGLE FORD,12858,18250,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18460,12098,320.0,6/24/2014,29.137961100000002,-97.5303778,29.1489356,-97.54539609999999,7938000,97072,1.0,1392.714719,6239.601705,130.463950547844,124913,478870
295,42123332800000,O,MAURER UNIT D,3,96876,6,2725,3268,14307,27177,355948,843982,EAGLE FORD,12958,18336,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18541,12840,311.0,3/12/2014,29.1397528,-97.53033609999999,29.1297895,-97.5171715,7954000,110748,1.0,1199.266055,5550.938703,261.0658506689363,91415,447131
296,42123332790000,O,MAURER UNIT D,4,77832,6,2726,3268,12586,24905,398260,888589,EAGLE FORD,12830,18147,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18390,12766,322.0,3/10/2014,29.1398152,-97.53033719999999,29.1304207,-97.51678559999999,7888000,109689,1.0,1198.8261189999998,5513.365439,261.0658506689363,91415,447131
297,42123333130000,O,MAURER UNIT D,5,85842,6,2726,3268,15524,30735,373229,740246,EAGLE FORD,13070,18414,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18647,12821,311.0,3/19/2014,29.139861100000005,-97.5303278,29.1310261,-97.516058,7332000,100536,1.0,1198.8261189999998,5573.925508,320.2360715667958,91415,447131
298,42123344450000,G,P CRAIN UNIT A,3,30920,6,2944,19550,9849,85325,48240,644278,EAGLE FORD,13853,18039,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18157,13464,382.0,10/21/2017,29.0536,-97.5214,29.0599361,-97.53374170000001,11004000,188569,1.0,6640.625,4564.596161,4.193083357858913,103361,152452
299,42123344430000,G,P CRAIN UNIT A,4,84997,6,3051,19484,19684,158231,120261,1200750,EAGLE FORD,13733,17699,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18065,13369,381.0,10/18/2017,29.053780600000003,-97.52134670000001,29.0608141,-97.5333083,10488000,180240,1.0,6386.102917,4597.489200999999,343.693782898289,103361,152452
300,42123344440000,G,P CRAIN UNIT A,5,101688,6,2153,13560,22734,167291,133757,1243212,EAGLE FORD,13773,17735,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17853,13306,381.0,10/20/2017,29.053730600000005,-97.5213722,29.0599248,-97.5337393,10196000,177234,1.0,6298.188574,4545.6226719999995,4.193083357858913,103361,152452
301,42123344420000,G,P CRAIN UNIT A,6,67777,6,2788,18869,12986,104819,111881,1142028,EAGLE FORD,13909,17926,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18146,13443,381.0,10/16/2017,29.053830600000005,-97.5213208,29.0616586,-97.5328307,10556000,184014,1.0,6767.934003,4650.818852,343.693782898289,103361,152452
302,42123344400100,G,P CRAIN UNIT A,101,109925,6,4432,30730,21827,168549,165238,1741047,EAGLE FORD,13652,17898,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18015,13377,382.0,11/5/2017,29.053630600000005,-97.5214239,29.05912,-97.53419240000001,11126000,191605,1.0,6933.66426,4537.944409000001,327.24887382019017,103361,152452
303,42297348720000,G,PLOMERO RANCH,3,63467,6,17446,75297,19956,98445,224523,1201813,EAGLE FORD,12525,16939,BURLINGTON RESOURCES O&G CO LP,RIO GRANDE EMBAYMENT (GULF COAST BASIN),17175,12486,310.0,3/30/2010,28.5617348,-98.28441190000001,28.553006,-98.27298090000001,3764000,157204,1.0,4316.003668,4853.809207,673.1184031718976,29679,103143
306,42297351520000,O,PLOMERO RANCH,6,18634,6,2265,4736,3955,8708,93222,371157,EAGLE FORD,12318,18424,BURLINGTON RESOURCES O&G CO LP,RIO GRANDE EMBAYMENT (GULF COAST BASIN),18424,11849,315.0,11/2/2012,28.5622725,-98.29423809999999,28.576125899999997,-98.3066113,3800000,71368,1.0,2090.949227,6423.59349,1403.4465902748425,29679,103143
308,42297357740000,O,PLOMERO RANCH,10,106043,6,30629,76054,29288,83502,222418,869130,EAGLE FORD,12124,18858,BURLINGTON RESOURCES O&G CO LP,RIO GRANDE EMBAYMENT (GULF COAST BASIN),19022,11790,298.0,4/28/2017,28.5627528,-98.28795,28.5775588,-98.30254609999999,17702000,311367,1.0,2483.071599,7144.983014,733.7349782641878,29679,103143
309,42297357750000,O,PLOMERO RANCH,11,67627,6,18291,42453,17459,46538,202370,432985,EAGLE FORD,12557,19334,BURLINGTON RESOURCES O&G CO LP,RIO GRANDE EMBAYMENT (GULF COAST BASIN),19498,11909,299.0,4/26/2017,28.562805600000004,-98.2879667,28.576778000000004,-98.30043559999999,17666000,312998,1.0,2320.97753,6476.665247999999,733.7349782641878,29679,103143
310,42123336590000,O,R BORCHARDT UNIT E,3,106687,6,15112,38687,21949,47701,298900,852349,EAGLE FORD,13377,18429,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18582,12665,366.5,6/18/2015,29.1439667,-97.4924583,29.150997399999998,-97.50533730000001,10092000,172158,1.0,2560.018528,4839.411325,135.6059420825075,103200,235617
